City,Month,AQI,Range,Quality level,PM2.5,PM10,CO,SO2,NO2,O3,Unnamed: 11
Guangzhou,2016-03-01,78.0,30~175,good,47.0,71.0,1.068,13.0,61.0,65.0,
Guangzhou,2016-04-01,66.0,45~129,good,38.0,55.0,1.053,13.0,51.0,47.0,
Guangzhou,2016-05-01,65.0,33~147,good,31.0,51.0,0.926,11.0,38.0,96.0,
Guangzhou,2016-06-01,60.0,36~120,good,23.0,41.0,0.85,9.0,33.0,97.0,
Guangzhou,2016-07-01,74.0,28~202,good,27.0,45.0,0.877,12.0,33.0,113.0,
Guangzhou,2016-08-01,82.0,25~197,good,37.0,56.0,0.894,14.0,40.0,125.0,
Guangzhou,2016-09-01,76.0,38~201,good,36.0,57.0,0.903,12.0,41.0,107.0,
Guangzhou,2016-10-01,51.0,33~85,good,30.0,48.0,0.89,11.0,35.0,79.0,
Guangzhou,2016-11-01,76.0,33~166,good,41.0,69.0,1.017,14.0,62.0,78.0,
Guangzhou,2016-12-01,86.0,37~128,good,51.0,83.0,1.103,14.0,71.0,84.0,
Guangzhou,2017-01-01,81.0,40~205,good,54.0,76.0,1.229,12.0,65.0,79.0,
Guangzhou,2017-02-01,74.0,33~122,good,44.0,62.0,0.95,13.0,59.0,93.0,
Guangzhou,2017-03-01,81.0,48~109,good,41.0,66.0,1.003,12.0,66.0,59.0,
Guangzhou,2017-04-01,83.0,45~181,good,34.0,61.0,0.86,12.0,58.0,92.0,
Guangzhou,2017-05-01,90.0,43~201,good,34.0,56.0,0.897,12.0,52.0,129.0,
Guangzhou,2017-06-01,56.0,40~117,good,18.0,35.0,0.777,10.0,39.0,86.0,
Guangzhou,2017-07-01,66.0,33~151,good,21.0,36.0,0.823,12.0,42.0,96.0,
Guangzhou,2017-08-01,73.0,28~152,good,23.0,39.0,0.803,11.0,39.0,114.0,
Guangzhou,2017-09-01,97.0,36~204,good,34.0,55.0,0.97,12.0,51.0,141.0,
Guangzhou,2017-10-01,66.0,29~122,good,32.0,49.0,0.91,11.0,42.0,113.0,
Guangzhou,2017-11-01,67.0,36~108,good,39.0,59.0,1.0,11.0,51.0,70.0,
Guangzhou,2017-12-01,81.0,35~126,good,51.0,76.0,1.042,16.0,65.0,47.0,
Guangzhou,2018-01-01,89.0,34~183,good,58.0,75.0,1.032,13.0,68.0,61.0,
Guangzhou,2018-02-01,66.0,24~180,good,42.0,54.0,0.711,9.0,41.0,77.0,
Guangzhou,2018-03-01,77.0,34~133,good,40.0,59.0,0.765,12.0,56.0,97.0,
Guangzhou,2018-04-01,73.0,35~141,good,37.0,63.0,0.753,11.0,50.0,88.0,
Guangzhou,2018-05-01,71.0,39~150,good,22.0,38.0,0.648,9.0,36.0,114.0,
Guangzhou,2018-06-01,67.0,37~137,good,20.0,33.0,0.67,8.0,36.0,100.0,
Guangzhou,2018-07-01,57.0,30~133,good,17.0,32.0,0.639,7.0,33.0,90.0,
Guangzhou,2018-08-01,67.0,35~118,good,23.0,38.0,0.739,7.0,41.0,105.0,
Guangzhou,2018-09-01,71.0,28~134,good,27.0,42.0,0.677,8.0,39.0,117.0,
Guangzhou,2018-10-01,79.0,41~147,good,35.0,55.0,0.765,10.0,48.0,108.0,
Guangzhou,2018-11-01,67.0,35~99,good,39.0,59.0,0.857,8.0,51.0,78.0,
Guangzhou,2018-12-01,57.0,27~113,good,32.0,49.0,0.874,7.0,45.0,52.0,
Guangzhou,2019-01-01,73.0,38~122,good,48.0,69.0,1.187,7.0,54.0,64.0,
Guangzhou,2019-02-01,49.0,25~97,excellent,26.0,42.0,0.954,5.0,35.0,52.0,
Guangzhou,2019-03-01,67.0,38~101,good,29.0,52.0,0.877,6.0,52.0,69.0,
Guangzhou,2019-04-01,62.0,43~89,good,24.0,42.0,0.807,6.0,47.0,73.0,
Guangzhou,2019-05-01,62.0,37~168,good,21.0,37.0,0.735,6.0,39.0,92.0,
Guangzhou,2019-06-01,64.0,36~135,good,16.0,30.0,0.683,5.0,34.0,101.0,
Guangzhou,2019-07-01,59.0,28~142,good,19.0,36.0,0.648,6.0,32.0,98.0,
Guangzhou,2019-08-01,83.0,24~167,good,23.0,41.0,0.732,6.0,36.0,130.0,
Guangzhou,2019-09-01,99.0,29~166,good,30.0,54.0,0.753,7.0,41.0,153.0,
Guangzhou,2019-10-01,101.0,50~164,light pollution,39.0,66.0,0.826,8.0,42.0,154.0,
Guangzhou,2019-11-01,91.0,38~142,good,42.0,84.0,0.827,9.0,57.0,142.0,
Guangzhou,2019-12-01,82.0,42~122,good,42.0,85.0,0.984,10.0,68.0,86.0,
Guangzhou,2020-01-01,62.0,25~122,good,29.0,53.0,0.926,6.0,44.0,80.0,
Guangzhou,2020-02-01,50.0,20~92,excellent,24.0,35.0,0.734,5.0,30.0,81.0,
Guangzhou,2020-03-01,55.0,35~79,good,21.0,39.0,0.726,6.0,39.0,66.0,
Guangzhou,2020-04-01,81.0,38~201,good,27.0,53.0,0.807,8.0,48.0,109.0,
Guangzhou,2020-05-01,66.0,34~137,good,18.0,37.0,0.71,6.0,33.0,114.0,
Guangzhou,2020-06-01,52.0,32~100,good,12.0,26.0,0.63,6.0,28.0,85.0,
Guangzhou,2020-07-01,64.0,30~158,good,12.0,28.0,0.584,6.0,24.0,110.0,
Guangzhou,2020-08-01,76.0,27~161,good,18.0,33.0,0.635,7.0,31.0,122.0,
Guangzhou,2020-09-01,68.0,34~164,good,21.0,38.0,0.81,7.0,39.0,108.0,
Guangzhou,2020-10-01,66.0,36~140,good,28.0,50.0,0.777,8.0,33.0,113.0,
Guangzhou,2020-11-01,73.0,34~125,good,32.0,62.0,0.827,9.0,44.0,114.0,
Guangzhou,2020-12-01,60.0,29~110,good,35.0,63.0,0.906,9.0,45.0,78.0,
Guangzhou,2021-01-01,77.0,37~170,good,45.0,87.0,0.842,10.0,58.0,93.0,
Guangzhou,2021-02-01,72.0,20~127,good,28.0,47.0,0.725,8.0,31.0,116.0,
Guangzhou,2021-03-01,62.0,33~120,good,29.0,60.0,0.803,8.0,42.0,85.0,
Guangzhou,2021-04-01,73.0,34~200,good,25.0,52.0,0.803,7.0,37.0,109.0,
Guangzhou,2021-05-01,57.0,30~153,good,16.0,35.0,0.639,7.0,26.0,104.0,
Guangzhou,2021-06-01,58.0,27~122,good,15.0,30.0,0.65,7.0,25.0,102.0,
Guangzhou,2021-07-01,71.0,25~126,good,16.0,33.0,0.642,7.0,24.0,121.0,
Guangzhou,2021-08-01,57.0,32~139,good,15.0,31.0,0.655,7.0,29.0,101.0,
Guangzhou,2021-09-01,83.0,34~163,good,22.0,40.0,0.73,7.0,31.0,137.0,
Guangzhou,2021-10-01,54.0,20~103,good,20.0,36.0,0.713,7.0,27.0,92.0,
Guangzhou,2021-11-01,57.0,31~81,good,25.0,51.0,0.633,8.0,39.0,93.0,
Guangzhou,2021-12-01,58.0,33~88,good,31.0,57.0,0.771,8.0,43.0,79.0,
Guangzhou,2022-01-01,55.0,24~100,good,31.0,53.0,0.961,7.0,40.0,67.0,
Guangzhou,2022-02-01,36.0,19~117,excellent,16.0,25.0,0.793,6.0,23.0,60.0,
Guangzhou,2022-03-01,62.0,27~120,good,24.0,45.0,0.79,7.0,37.0,99.0,
Guangzhou,2022-04-01,68.0,29~155,good,21.0,42.0,0.7,7.0,30.0,109.0,
Guangzhou,2022-05-01,60.0,28~150,good,18.0,33.0,0.703,6.0,29.0,99.0,
Guangzhou,2022-06-01,41.0,25~82,excellent,11.0,24.0,0.6,6.0,23.0,74.0,
Guangzhou,2022-07-01,77.0,23~167,good,17.0,32.0,0.606,6.0,22.0,125.0,
Guangzhou,2022-08-01,59.0,22~124,good,14.0,26.0,0.626,6.0,23.0,102.0,
Guangzhou,2022-09-01,103.0,28~161,light pollution,31.0,53.0,0.757,7.0,30.0,161.0,
Guangzhou,2022-10-01,66.0,32~106,good,18.0,36.0,0.655,6.0,22.0,117.0,
Guangzhou,2022-11-01,,,,,,,,,,
Guangzhou,2022-12-01,,,,,,,,,,
Kunming,2014-01-01,66.0,42~110,good,44.0,76.0,1.294,27.0,41.0,61.0,
Kunming,2014-02-01,50.0,29~71,excellent,28.0,53.0,1.046,22.0,28.0,78.0,
Kunming,2014-03-01,72.0,45~102,good,46.0,92.0,1.106,28.0,40.0,98.0,
Kunming,2014-04-01,77.0,58~104,good,51.0,97.0,1.323,22.0,39.0,124.0,
Kunming,2014-05-01,58.0,46~83,good,29.0,61.0,1.071,16.0,30.0,103.0,
Kunming,2014-06-01,44.0,27~59,excellent,22.0,42.0,1.02,14.0,28.0,76.0,
Kunming,2014-07-01,45.0,17~79,excellent,22.0,45.0,0.865,14.0,29.0,72.0,
Kunming,2014-08-01,44.0,24~78,excellent,22.0,44.0,0.726,18.0,29.0,66.0,
Kunming,2014-09-01,46.0,22~64,excellent,22.0,47.0,0.8,19.0,30.0,63.0,
Kunming,2014-10-01,61.0,35~85,good,36.0,71.0,1.119,21.0,34.0,70.0,
Kunming,2014-11-01,55.0,27~74,good,27.0,61.0,1.09,16.0,32.0,52.0,
Kunming,2014-12-01,63.0,51~101,good,40.0,73.0,1.323,20.0,37.0,52.0,
Kunming,2015-01-01,55.0,23~82,good,34.0,60.0,1.323,21.0,37.0,57.0,
Kunming,2015-02-01,51.0,37~69,good,31.0,53.0,1.032,19.0,27.0,79.0,
Kunming,2015-03-01,61.0,43~126,good,38.0,67.0,1.09,21.0,31.0,98.0,
Kunming,2015-04-01,57.0,37~89,good,33.0,62.0,0.99,18.0,28.0,95.0,
Kunming,2015-05-01,60.0,30~88,good,30.0,59.0,0.81,18.0,24.0,108.0,
Kunming,2015-06-01,40.0,25~65,excellent,19.0,36.0,0.74,12.0,19.0,78.0,
Kunming,2015-07-01,66.0,31~125,good,30.0,55.0,0.7,16.0,28.0,111.0,
Kunming,2015-08-01,46.0,27~106,excellent,22.0,43.0,0.794,15.0,26.0,71.0,
Kunming,2015-09-01,45.0,32~62,excellent,23.0,46.0,0.827,13.0,27.0,63.0,
Kunming,2015-10-01,55.0,29~82,good,29.0,60.0,0.816,19.0,31.0,80.0,
Kunming,2015-11-01,53.0,32~87,good,26.0,58.0,0.983,20.0,32.0,63.0,
Kunming,2015-12-01,55.0,32~90,good,33.0,61.0,1.365,16.0,33.0,60.0,
Kunming,2016-01-01,54.0,36~86,good,31.0,59.0,0.971,18.0,33.0,76.0,
Kunming,2016-02-01,61.0,42~89,good,39.0,60.0,1.248,15.0,22.0,82.0,
Kunming,2016-03-01,64.0,42~92,good,37.0,68.0,1.442,17.0,25.0,112.0,
Kunming,2016-04-01,65.0,50~83,good,32.0,63.0,1.22,19.0,24.0,116.0,
Kunming,2016-05-01,59.0,28~92,good,26.0,51.0,0.877,15.0,23.0,105.0,
Kunming,2016-06-01,44.0,23~100,excellent,15.0,34.0,0.857,15.0,21.0,75.0,
Kunming,2016-07-01,38.0,22~66,excellent,17.0,38.0,0.771,18.0,21.0,63.0,
Kunming,2016-08-01,50.0,28~92,excellent,23.0,45.0,0.716,18.0,27.0,94.0,
Kunming,2016-09-01,51.0,28~70,good,28.0,52.0,0.777,16.0,28.0,80.0,
Kunming,2016-10-01,54.0,33~83,good,27.0,60.0,0.897,15.0,32.0,64.0,
Kunming,2016-11-01,58.0,36~86,good,26.0,67.0,0.95,16.0,37.0,62.0,
Kunming,2016-12-01,66.0,45~112,good,36.0,82.0,1.097,18.0,40.0,62.0,
Kunming,2017-01-01,55.0,41~80,good,26.0,58.0,0.99,15.0,33.0,75.0,
Kunming,2017-02-01,59.0,47~77,good,35.0,68.0,0.936,15.0,33.0,87.0,
Kunming,2017-03-01,67.0,36~86,good,39.0,83.0,1.074,18.0,39.0,105.0,
Kunming,2017-04-01,63.0,38~94,good,32.0,68.0,1.067,13.0,31.0,105.0,
Kunming,2017-05-01,70.0,41~112,good,28.0,65.0,0.987,14.0,29.0,121.0,
Kunming,2017-06-01,49.0,27~94,excellent,17.0,39.0,0.823,12.0,24.0,84.0,
Kunming,2017-07-01,46.0,26~89,excellent,21.0,40.0,0.768,16.0,29.0,75.0,
Kunming,2017-08-01,42.0,23~75,excellent,20.0,40.0,0.784,16.0,28.0,69.0,
Kunming,2017-09-01,43.0,28~70,excellent,20.0,42.0,0.853,14.0,27.0,66.0,
Kunming,2017-10-01,44.0,25~73,excellent,22.0,45.0,0.958,12.0,31.0,61.0,
Kunming,2017-11-01,61.0,36~98,good,38.0,73.0,1.143,19.0,40.0,63.0,
Kunming,2017-12-01,74.0,45~133,good,44.0,78.0,1.206,17.0,42.0,41.0,
Kunming,2018-01-01,49.0,35~67,excellent,26.0,48.0,0.916,15.0,34.0,62.0,
Kunming,2018-02-01,56.0,42~73,good,31.0,49.0,0.9,12.0,30.0,89.0,
Kunming,2018-03-01,67.0,47~97,good,35.0,61.0,0.897,13.0,37.0,119.0,
Kunming,2018-04-01,65.0,39~89,good,29.0,55.0,0.833,12.0,33.0,116.0,
Kunming,2018-05-01,49.0,28~66,excellent,20.0,41.0,0.665,10.0,28.0,92.0,
Kunming,2018-06-01,41.0,22~104,excellent,14.0,29.0,0.653,8.0,26.0,66.0,
Kunming,2018-07-01,37.0,24~53,excellent,14.0,27.0,0.494,10.0,26.0,68.0,
Kunming,2018-08-01,50.0,27~90,good,21.0,34.0,0.665,12.0,32.0,86.0,
Kunming,2018-09-01,38.0,25~50,excellent,17.0,31.0,0.693,10.0,28.0,60.0,
Kunming,2018-10-01,42.0,29~56,excellent,21.0,37.0,0.813,11.0,30.0,58.0,
Kunming,2018-11-01,50.0,39~74,good,26.0,50.0,0.87,15.0,39.0,72.0,
Kunming,2018-12-01,45.0,33~59,excellent,21.0,39.0,0.913,14.0,35.0,58.0,
Kunming,2019-01-01,46.0,33~60,excellent,23.0,43.0,1.0,13.0,35.0,68.0,
Kunming,2019-02-01,48.0,38~83,excellent,26.0,42.0,0.725,14.0,25.0,86.0,
Kunming,2019-03-01,59.0,35~80,good,36.0,61.0,0.735,14.0,34.0,105.0,
Kunming,2019-04-01,77.0,55~122,good,40.0,65.0,0.723,14.0,35.0,130.0,
Kunming,2019-05-01,77.0,35~102,good,31.0,56.0,0.616,11.0,26.0,132.0,
Kunming,2019-06-01,47.0,32~91,excellent,15.0,28.0,0.573,9.0,24.0,88.0,
Kunming,2019-07-01,40.0,25~98,excellent,14.0,26.0,0.558,8.0,24.0,69.0,
Kunming,2019-08-01,63.0,28~110,good,22.0,38.0,0.581,11.0,30.0,111.0,
Kunming,2019-09-01,49.0,28~80,excellent,22.0,35.0,0.59,9.0,30.0,83.0,
Kunming,2019-10-01,42.0,33~65,excellent,20.0,36.0,0.684,10.0,31.0,74.0,
Kunming,2019-11-01,50.0,37~63,excellent,28.0,51.0,0.78,12.0,35.0,64.0,
Kunming,2019-12-01,59.0,30~79,good,36.0,65.0,0.926,12.0,40.0,62.0,
Kunming,2020-01-01,43.0,30~58,excellent,23.0,36.0,0.703,10.0,26.0,72.0,
Kunming,2020-02-01,56.0,43~78,good,33.0,40.0,0.645,8.0,14.0,97.0,
Kunming,2020-03-01,66.0,46~97,good,38.0,60.0,0.7,9.0,30.0,115.0,
Kunming,2020-04-01,65.0,31~95,good,36.0,58.0,0.73,9.0,30.0,113.0,
Kunming,2020-05-01,64.0,35~102,good,23.0,45.0,0.635,10.0,26.0,114.0,
Kunming,2020-06-01,41.0,27~71,excellent,14.0,30.0,0.643,9.0,19.0,79.0,
Kunming,2020-07-01,36.0,17~100,excellent,12.0,27.0,0.516,8.0,21.0,60.0,
Kunming,2020-08-01,37.0,22~85,excellent,13.0,29.0,0.503,7.0,21.0,67.0,
Kunming,2020-09-01,36.0,23~84,excellent,15.0,31.0,0.64,8.0,23.0,60.0,
Kunming,2020-10-01,39.0,24~72,excellent,19.0,38.0,0.674,8.0,26.0,61.0,
Kunming,2020-11-01,53.0,28~82,good,30.0,58.0,0.813,12.0,35.0,73.0,
Kunming,2020-12-01,50.0,31~70,good,29.0,52.0,0.839,10.0,33.0,56.0,
Kunming,2021-01-01,54.0,33~77,good,34.0,59.0,0.771,9.0,31.0,75.0,
Kunming,2021-02-01,55.0,35~74,good,33.0,47.0,0.629,9.0,21.0,98.0,
Kunming,2021-03-01,76.0,45~115,good,51.0,84.0,0.755,11.0,32.0,124.0,
Kunming,2021-04-01,75.0,40~94,good,39.0,65.0,0.7,10.0,28.0,127.0,
Kunming,2021-05-01,59.0,28~90,good,19.0,34.0,0.532,9.0,18.0,109.0,
Kunming,2021-06-01,46.0,30~95,excellent,13.0,25.0,0.49,8.0,18.0,88.0,
Kunming,2021-07-01,39.0,20~72,excellent,13.0,24.0,0.461,8.0,20.0,75.0,
Kunming,2021-08-01,44.0,18~110,excellent,14.0,27.0,0.526,9.0,19.0,80.0,
Kunming,2021-09-01,43.0,23~79,excellent,16.0,29.0,0.52,9.0,20.0,84.0,
Kunming,2021-10-01,32.0,22~62,excellent,12.0,20.0,0.529,8.0,16.0,59.0,
Kunming,2021-11-01,37.0,26~52,excellent,18.0,31.0,0.617,8.0,24.0,57.0,
Kunming,2021-12-01,44.0,32~70,excellent,26.0,41.0,0.713,9.0,30.0,65.0,
Kunming,2022-01-01,39.0,32~46,excellent,18.0,28.0,0.529,9.0,22.0,74.0,
Kunming,2022-02-01,52.0,26~84,good,29.0,38.0,0.546,9.0,19.0,92.0,
Kunming,2022-03-01,70.0,46~99,good,34.0,54.0,0.594,10.0,25.0,121.0,
Kunming,2022-04-01,70.0,34~100,good,29.0,51.0,0.53,9.0,22.0,120.0,
Kunming,2022-05-01,50.0,24~85,good,16.0,28.0,0.565,9.0,17.0,95.0,
Kunming,2022-06-01,41.0,20~79,excellent,12.0,23.0,0.503,9.0,14.0,79.0,
Kunming,2022-07-01,46.0,25~93,excellent,13.0,24.0,0.448,8.0,17.0,86.0,
Kunming,2022-08-01,45.0,28~67,excellent,13.0,23.0,0.468,7.0,17.0,87.0,
Kunming,2022-09-01,45.0,25~91,excellent,16.0,26.0,0.49,7.0,18.0,85.0,
Kunming,2022-10-01,30.0,26~37,excellent,12.0,21.0,0.436,7.0,16.0,56.0,
Kunming,2022-11-01,,,,,,,,,,
Kunming,2022-12-01,,,,,,,,,,
Nanning,2014-01-01,147.0,66~250,light pollution,112.0,162.0,1.532,35.0,57.0,93.0,
Nanning,2014-02-01,72.0,24~157,good,52.0,72.0,1.225,15.0,34.0,58.0,
Nanning,2014-03-01,69.0,33~116,good,49.0,78.0,1.306,15.0,40.0,42.0,
Nanning,2014-04-01,61.0,41~94,good,38.0,70.0,1.16,14.0,32.0,67.0,
Nanning,2014-05-01,61.0,35~95,good,33.0,64.0,1.074,13.0,29.0,93.0,
Nanning,2014-06-01,57.0,29~125,good,29.0,57.0,0.937,13.0,26.0,93.0,
Nanning,2014-07-01,44.0,19~69,excellent,21.0,47.0,0.829,12.0,25.0,67.0,
Nanning,2014-08-01,50.0,27~90,good,21.0,53.0,0.771,11.0,27.0,76.0,
Nanning,2014-09-01,56.0,27~108,good,33.0,63.0,0.86,12.0,29.0,91.0,
Nanning,2014-10-01,95.0,41~167,good,70.0,113.0,1.013,18.0,44.0,124.0,
Nanning,2014-11-01,71.0,22~147,good,49.0,84.0,0.96,15.0,41.0,64.0,
Nanning,2014-12-01,97.0,29~182,good,71.0,120.0,1.065,24.0,50.0,73.0,
Nanning,2015-01-01,96.0,30~207,good,71.0,112.0,1.165,18.0,46.0,80.0,
Nanning,2015-02-01,99.0,35~211,good,73.0,97.0,1.1,13.0,36.0,65.0,
Nanning,2015-03-01,56.0,23~115,good,39.0,59.0,1.003,10.0,30.0,57.0,
Nanning,2015-04-01,68.0,33~112,good,43.0,82.0,0.947,13.0,31.0,102.0,
Nanning,2015-05-01,53.0,32~79,good,28.0,56.0,0.829,9.0,25.0,88.0,
Nanning,2015-06-01,43.0,28~56,excellent,19.0,43.0,0.697,8.0,21.0,75.0,
Nanning,2015-07-01,53.0,19~106,good,29.0,57.0,0.79,11.0,26.0,88.0,
Nanning,2015-08-01,58.0,24~98,good,34.0,68.0,0.803,13.0,29.0,88.0,
Nanning,2015-09-01,49.0,27~89,excellent,29.0,53.0,0.903,11.0,27.0,75.0,
Nanning,2015-10-01,79.0,33~127,good,53.0,105.0,1.039,18.0,41.0,98.0,
Nanning,2015-11-01,56.0,33~92,good,34.0,61.0,1.043,13.0,34.0,52.0,
Nanning,2015-12-01,62.0,31~128,good,41.0,67.0,1.003,15.0,38.0,40.0,
Nanning,2016-01-01,63.0,35~110,good,43.0,70.0,1.216,13.0,40.0,40.0,
Nanning,2016-02-01,82.0,28~285,good,60.0,89.0,1.014,16.0,32.0,72.0,
Nanning,2016-03-01,68.0,40~113,good,47.0,80.0,1.055,12.0,38.0,56.0,
Nanning,2016-04-01,61.0,37~103,good,38.0,66.0,0.913,9.0,29.0,83.0,
Nanning,2016-05-01,52.0,34~89,good,27.0,54.0,0.829,10.0,26.0,79.0,
Nanning,2016-06-01,43.0,27~64,excellent,17.0,37.0,0.723,8.0,22.0,79.0,
Nanning,2016-07-01,40.0,23~75,excellent,19.0,41.0,0.694,9.0,21.0,67.0,
Nanning,2016-08-01,49.0,23~91,excellent,27.0,49.0,0.752,10.0,26.0,88.0,
Nanning,2016-09-01,62.0,25~101,good,39.0,66.0,0.793,14.0,31.0,101.0,
Nanning,2016-10-01,59.0,29~94,good,36.0,62.0,0.852,15.0,32.0,91.0,
Nanning,2016-11-01,49.0,27~75,excellent,29.0,51.0,0.89,13.0,35.0,61.0,
Nanning,2016-12-01,79.0,38~130,good,57.0,91.0,1.074,19.0,50.0,75.0,
Nanning,2017-01-01,80.0,30~181,good,59.0,81.0,1.287,14.0,39.0,66.0,
Nanning,2017-02-01,67.0,34~119,good,47.0,66.0,1.154,15.0,31.0,77.0,
Nanning,2017-03-01,52.0,28~95,good,33.0,50.0,1.245,11.0,35.0,50.0,
Nanning,2017-04-01,55.0,38~92,good,33.0,57.0,1.06,11.0,32.0,82.0,
Nanning,2017-05-01,51.0,28~93,good,28.0,48.0,0.987,9.0,34.0,89.0,
Nanning,2017-06-01,41.0,27~71,excellent,19.0,37.0,0.947,8.0,27.0,71.0,
Nanning,2017-07-01,45.0,24~93,excellent,23.0,42.0,1.006,8.0,28.0,78.0,
Nanning,2017-08-01,43.0,25~84,excellent,19.0,37.0,0.974,8.0,28.0,74.0,
Nanning,2017-09-01,50.0,30~81,excellent,24.0,44.0,1.017,9.0,30.0,92.0,
Nanning,2017-10-01,59.0,28~118,good,36.0,57.0,1.058,11.0,34.0,99.0,
Nanning,2017-11-01,70.0,32~128,good,47.0,75.0,1.19,12.0,46.0,70.0,
Nanning,2017-12-01,85.0,43~150,good,58.0,84.0,1.248,19.0,55.0,44.0,
Nanning,2018-01-01,75.0,30~159,good,51.0,77.0,1.174,13.0,47.0,59.0,
Nanning,2018-02-01,69.0,25~135,good,49.0,67.0,1.0,10.0,33.0,74.0,
Nanning,2018-03-01,58.0,38~85,good,37.0,59.0,0.916,10.0,37.0,83.0,
Nanning,2018-04-01,54.0,0~107,good,30.0,59.0,0.83,10.0,32.0,85.0,
Nanning,2018-05-01,41.0,30~72,excellent,18.0,33.0,0.739,7.0,22.0,78.0,
Nanning,2018-06-01,43.0,20~80,excellent,19.0,35.0,0.82,8.0,23.0,80.0,
Nanning,2018-07-01,36.0,23~109,excellent,17.0,31.0,0.745,7.0,22.0,65.0,
Nanning,2018-08-01,47.0,23~78,excellent,24.0,42.0,0.848,8.0,29.0,82.0,
Nanning,2018-09-01,47.0,22~89,excellent,26.0,44.0,0.763,9.0,27.0,83.0,
Nanning,2018-10-01,61.0,33~112,good,34.0,63.0,0.961,12.0,40.0,82.0,
Nanning,2018-11-01,61.0,33~98,good,39.0,69.0,1.077,12.0,45.0,61.0,
Nanning,2018-12-01,50.0,25~90,excellent,30.0,48.0,0.981,9.0,33.0,36.0,
Nanning,2019-01-01,58.0,31~118,good,37.0,56.0,1.19,9.0,36.0,39.0,
Nanning,2019-02-01,48.0,25~156,excellent,31.0,45.0,1.079,8.0,23.0,36.0,
Nanning,2019-03-01,52.0,29~100,good,31.0,52.0,0.919,8.0,34.0,45.0,
Nanning,2019-04-01,46.0,32~58,excellent,25.0,47.0,0.78,7.0,24.0,65.0,
Nanning,2019-05-01,48.0,27~93,excellent,25.0,48.0,0.752,8.0,25.0,71.0,
Nanning,2019-06-01,41.0,27~85,excellent,16.0,34.0,0.677,6.0,20.0,77.0,
Nanning,2019-07-01,40.0,27~66,excellent,17.0,34.0,0.723,6.0,20.0,75.0,
Nanning,2019-08-01,56.0,20~96,good,23.0,43.0,0.7,8.0,24.0,98.0,
Nanning,2019-09-01,75.0,25~144,good,36.0,64.0,0.783,11.0,32.0,126.0,
Nanning,2019-10-01,57.0,34~105,good,31.0,56.0,0.829,10.0,29.0,89.0,
Nanning,2019-11-01,70.0,25~105,good,47.0,81.0,0.88,13.0,41.0,95.0,
Nanning,2019-12-01,66.0,35~110,good,44.0,75.0,0.952,14.0,43.0,65.0,
Nanning,2020-01-01,51.0,23~79,good,32.0,48.0,0.839,9.0,24.0,62.0,
Nanning,2020-02-01,54.0,18~160,good,35.0,46.0,0.762,7.0,17.0,68.0,
Nanning,2020-03-01,43.0,20~74,excellent,26.0,41.0,0.787,7.0,24.0,50.0,
Nanning,2020-04-01,54.0,25~95,good,29.0,52.0,0.8,10.0,31.0,76.0,
Nanning,2020-05-01,58.0,36~94,good,24.0,45.0,0.745,7.0,22.0,106.0,
Nanning,2020-06-01,38.0,28~52,excellent,14.0,31.0,0.607,5.0,17.0,75.0,
Nanning,2020-07-01,42.0,30~70,excellent,16.0,33.0,0.603,6.0,17.0,82.0,
Nanning,2020-08-01,43.0,18~116,excellent,16.0,32.0,0.552,7.0,21.0,77.0,
Nanning,2020-09-01,44.0,24~116,excellent,20.0,36.0,0.68,8.0,21.0,80.0,
Nanning,2020-10-01,45.0,26~81,excellent,24.0,46.0,0.665,10.0,25.0,79.0,
Nanning,2020-11-01,61.0,30~88,good,37.0,69.0,0.827,12.0,35.0,82.0,
Nanning,2020-12-01,65.0,28~130,good,44.0,73.0,0.961,10.0,35.0,71.0,
Nanning,2021-01-01,78.0,25~112,good,56.0,93.0,0.939,12.0,45.0,87.0,
Nanning,2021-02-01,61.0,22~109,good,36.0,53.0,0.764,7.0,22.0,97.0,
Nanning,2021-03-01,57.0,29~114,good,29.0,48.0,0.848,7.0,26.0,60.0,
Nanning,2021-04-01,47.0,25~92,excellent,25.0,45.0,0.813,7.0,24.0,59.0,
Nanning,2021-05-01,42.0,25~84,excellent,18.0,35.0,0.603,7.0,18.0,79.0,
Nanning,2021-06-01,47.0,26~107,excellent,18.0,34.0,0.613,6.0,18.0,86.0,
Nanning,2021-07-01,55.0,24~100,good,20.0,34.0,0.59,7.0,18.0,101.0,
Nanning,2021-08-01,48.0,22~115,excellent,16.0,31.0,0.548,7.0,15.0,88.0,
Nanning,2021-09-01,53.0,29~98,good,20.0,36.0,0.64,8.0,21.0,96.0,
Nanning,2021-10-01,50.0,25~85,excellent,23.0,37.0,0.723,9.0,22.0,85.0,
Nanning,2021-11-01,47.0,28~72,excellent,26.0,47.0,0.72,10.0,28.0,72.0,
Nanning,2021-12-01,62.0,23~98,good,42.0,67.0,0.874,12.0,40.0,86.0,
Nanning,2022-01-01,52.0,26~112,good,34.0,50.0,1.045,8.0,30.0,43.0,
Nanning,2022-02-01,42.0,18~118,excellent,26.0,31.0,0.85,7.0,20.0,51.0,
Nanning,2022-03-01,49.0,20~70,excellent,30.0,47.0,0.787,8.0,25.0,70.0,
Nanning,2022-04-01,58.0,22~110,good,28.0,49.0,0.73,10.0,25.0,97.0,
Nanning,2022-05-01,44.0,22~95,excellent,21.0,35.0,0.713,8.0,22.0,78.0,
